manufacturer,product_code,name_en,name_zh,facestock_en,facestock_zh,adhesive_en,adhesive_zh,application_en,application_zh,industries,features_en,features_zh,benefits_en,benefits_zh,temperature_performance,certifications,tds_url,catalog_url,data_status,sources,last_verified,tds_local_path
LINTEC,PT25 NB*,PT Series Simple Light-shielding Adhesive Tape PT25 NB*,PT系列简易遮光胶带 PT25 NB*,,,,,Simple light-shielding adhesive tape for industrial use,工业用简易遮光胶带,Industrial | Electronics,PT Series Simple Light-shielding Adhesive Tape,PT系列简易遮光胶带,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/PT25NB.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,PT50 NB*,PT Series Simple Light-shielding Adhesive Tape PT50 NB*,PT系列简易遮光胶带 PT50 NB*,,,,,Simple light-shielding adhesive tape for industrial use,工业用简易遮光胶带,Industrial | Electronics,PT Series Simple Light-shielding Adhesive Tape,PT系列简易遮光胶带,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/PT50NB.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,PT100 NB*,PT Series Simple Light-shielding Adhesive Tape PT100 NB*,PT系列简易遮光胶带 PT100 NB*,,,,,Simple light-shielding adhesive tape for industrial use,工业用简易遮光胶带,Industrial | Electronics,PT Series Simple Light-shielding Adhesive Tape,PT系列简易遮光胶带,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/PT100NB.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0759(AS),Low Adhesion Tape Series — For Process Carrier SRL-0759(AS),低粘胶带系列——过程载带（工艺载体）用 SRL-0759(AS),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0759(AS).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0758(AS),Low Adhesion Tape Series — For Process Carrier SRL-0758(AS),低粘胶带系列——过程载带（工艺载体）用 SRL-0758(AS),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0758(AS).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0754(AS),Low Adhesion Tape Series — For Process Carrier SRL-0754(AS),低粘胶带系列——过程载带（工艺载体）用 SRL-0754(AS),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0754(AS).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0753(AS),Low Adhesion Tape Series — For Process Carrier SRL-0753(AS),低粘胶带系列——过程载带（工艺载体）用 SRL-0753(AS),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0753(AS).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0753B(AS),Low Adhesion Tape Series — For Process Carrier SRL-0753B(AS),低粘胶带系列——过程载带（工艺载体）用 SRL-0753B(AS),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0753B(AS).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0753C(AS),Low Adhesion Tape Series — For Process Carrier SRL-0753C(AS),低粘胶带系列——过程载带（工艺载体）用 SRL-0753C(AS),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0753C(AS).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0504,Low Adhesion Tape Series — For Process Carrier SRL-0504,低粘胶带系列——过程载带（工艺载体）用 SRL-0504,,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0504.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-0758,Low Adhesion Tape Series — For Process Carrier SRL-0758,低粘胶带系列——过程载带（工艺载体）用 SRL-0758,,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Process Carrier,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；过程载带（工艺载体）用,Electronics,"Low Adhesion Tape Series, For Process Carrier",低粘胶带系列，过程载带（工艺载体）用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-0758Red.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-1258,Low Adhesion Tape Series — For FPC SRL-1258,低粘胶带系列——FPC用 SRL-1258,,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For FPC,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；FPC用,Electronics,"Low Adhesion Tape Series, For FPC",低粘胶带系列，FPC用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-1258.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-1254,Low Adhesion Tape Series — For FPC SRL-1254,低粘胶带系列——FPC用 SRL-1254,,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For FPC,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；FPC用,Electronics,"Low Adhesion Tape Series, For FPC",低粘胶带系列，FPC用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-1254.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-125F(SF),Low Adhesion Tape Series — For FPC SRL-125F(SF),低粘胶带系列——FPC用 SRL-125F(SF),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For FPC,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；FPC用,Electronics,"Low Adhesion Tape Series, For FPC",低粘胶带系列，FPC用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-125F.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-050F(SF),Low Adhesion Tape Series — For FPC SRL-050F(SF),低粘胶带系列——FPC用 SRL-050F(SF),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For FPC,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；FPC用,Electronics,"Low Adhesion Tape Series, For FPC",低粘胶带系列，FPC用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-050F(SF).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,SRL-050F(SFCL),Low Adhesion Tape Series — For FPC SRL-050F(SFCL),低粘胶带系列——FPC用 SRL-050F(SFCL),,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For FPC,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；FPC用,Electronics,"Low Adhesion Tape Series, For FPC",低粘胶带系列，FPC用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/SRL-050F(SFCL).pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,CLEAR-PET50-06-50,Low Adhesion Tape Series — For Screen protection CLEAR-PET50-06-50,低粘胶带系列——屏幕保护用 CLEAR-PET50-06-50,,,,,Low-adhesive tape used for blanking and transportation of such products as flexible printed circuits (FPCs) and LCD components; For Screen protection,用于柔性印刷电路板（FPC）和液晶（LCD）部件冲切与搬运工序的低粘胶带；屏幕保护用,Electronics,"Low Adhesion Tape Series, For Screen protection",低粘胶带系列，屏幕保护用,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/pdf/CLEAR-PET50-06-50.pdf,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
LINTEC,TL-85,TL-85 Series adhesive tape (double-sided / single-sided / colored single-sided types),TL-85系列胶带（双面型/单面型/彩色单面型）,,,,,"Industrial-use adhesive tape; available in double-sided adhesive type, single-sided adhesive type, and colored single-sided adhesive type",工业用胶带；提供双面胶型、单面胶型和彩色单面胶型,Industrial,Double-sided adhesive type (TDS: TL-85Series.pdf) | Single-sided adhesive type (TDS: TL-85S-Series.pdf) | Colored single-sided adhesive type (TDS: TL-85Series-colored_type.pdf),双面胶型（技术资料：TL-85Series.pdf） | 单面胶型（技术资料：TL-85S-Series.pdf） | 彩色单面胶型（技术资料：TL-85Series-colored_type.pdf）,,,,,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,verified,https://www.lintec-global.com/products/industry/industrial_use_adhesive_tapes/,2026-07-03,
